市场,代码,名称,流通股本,地区,行业,更新日期,上市日期,总股本,国家股,发起人法人股,法人股,B股,H股,职工股,总资产,流动资产,固定资产,无形资产,股东人数,流动负债,长期负债,资本公积金,净资产,主营收入,主营利润,应收账款,营业利润,投资收益,经营现金流,总现金流,存货,利润总和,税后利润,净利润,未分配利润,每股净资产,baoliu2
0,300071,华谊嘉信,441900195.312,北京,46,20171027,20100421,678491484.375,2199010000.0,1256891718.75,25307905000.0,0.0,0.0,0.0,3773008500.0,2131927000.0,34899601.5625,28493400.3906,23258.0,1858513500.0,9617000.0,8905099.60938,1296532500.0,2641196250.0,2096702500.0,1804154750.0,151258203.125,4785600.09766,-122459000.0,-162807406.25,0.0,173570390.625,134748406.25,135129000.0,537521375.0,0.0,9.0
0,300072,三聚环保,1375641875.0,北京,39,20171026,20100427,1807963906.25,2099010000.0,12154587500.0,1.0293367e+11,0.0,0.0,1120.00000477,23261088000.0,19926138000.0,1786189750.0,595152375.0,46363.0,9478118000.0,1642988750.0,1697943500.0,8253505500.0,17136206000.0,13926011000.0,9553844000.0,2202039250.0,815500.0,-2727715000.0,-2604719250.0,1390632625.0,2378079500.0,2021429250.0,1994903125.0,4723292500.0,0.0,9.0
0,300073,当升科技,333408789.062,北京,52,20171024,20100427,366068007.812,1261990000.0,627181601.562,9076412500.0,0.0,0.0,0.0,2828499750.0,1722266875.0,317029906.25,22459000.0,58736.0,1139933125.0,0.0,790902812.5,1573032625.0,1435887500.0,1186365625.0,725941187.5,209225187.5,115036500.0,38456597.6562,137183500.0,370717312.5,219294609.375,183336406.25,183336406.25,322262000.0,0.0,9.0
0,300074,华平股份,395714492.188,上海,24,20171111,20100427,542771093.75,1685990000.0,97254199.2188,1808935781.25,0.0,0.0,0.0,1490472625.0,760790500.0,340198187.5,27337099.6094,26495.0,290391312.5,12927599.6094,241641703.125,1153148250.0,287800812.5,141480093.75,263142687.5,9269400.39062,3282900.14648,-101875195.312,-96579500.0,162598500.0,12821600.5859,15083399.4141,15667700.1953,374892625.0,0.0,9.0
0,300075,数字政通,273864003.906,北京,24,20180122,20100427,424626914.062,1687010000.0,559455898.438,4184879687.5,0.0,0.0,0.0,2763549000.0,1846961875.0,57751203.125,131200703.125,54593.0,698335687.5,56389902.3438,1034579062.5,1987638125.0,540242687.5,324631000.0,740745250.0,66153296.875,251299.987793,-271772125.0,123756203.125,261277890.625,87866000.0,83433093.75,75992296.875,565970000.0,0.0,9.0
0,300076,GQY视讯,368234492.188,浙江,24,20171027,20100430,424000000.0,1683010000.0,-18677199.707,1473050156.25,0.0,0.0,0.0,1162276125.0,764138187.5,218075703.125,53605699.2188,41000.0,80938000.0,0.0,507845906.25,1069087250.0,87355304.6875,56209300.7812,127569804.688,-28004599.6094,572799.987793,22971500.0,-406946093.75,53074601.5625,-26106798.8281,-26128000.0,-26128000.0,107593796.875,0.0,9.0
0,300077,国民技术,541898085.938,深圳,35,20171027,20100430,563393007.812,1251100000.0,470191289.062,4146865937.5,0.0,0.0,0.0,3373947000.0,2193234750.0,17294800.7812,164282500.0,65889.0,307419718.75,-900100.036621,2095250625.0,3056062000.0,538546125.0,393424312.5,372777125.0,39176203.125,35552800.7812,-165198906.25,-181102312.5,228644500.0,51263902.3438,49662000.0,50536800.7812,376659406.25,0.0,9.0
0,300078,思创医惠,516503593.75,浙江,35,20180123,20100430,807885312.5,1257010000.0,1005192500.0,6869640625.0,0.0,0.0,0.0,2737568000.0,1264539000.0,336155500.0,84050093.75,57887.0,535344812.5,34702500.0,794421312.5,2034019875.0,736996125.0,422911406.25,639859250.0,106856101.562,-2540000.0,-55108902.3438,-526202812.5,308522687.5,123053796.875,104989695.312,108334804.688,367299000.0,0.0,9.0
0,300079,数码科技,1208306484.38,北京,24,20171027,20100430,1377793906.25,1681010000.0,1450108437.5,10021886250.0,0.0,0.0,0.0,4215348500.0,2680952750.0,464647812.5,468520000.0,92116.0,631097812.5,9148099.60938,719940687.5,3567711500.0,969569000.0,562393625.0,742366312.5,60572699.2188,4595100.09766,159049500.0,-105172101.562,422723906.25,79795601.5625,87808000.0,84097898.4375,1349679375.0,0.0,9.0
0,300080,易成新能,502017500.0,河南,35,20171027,20100625,502803984.375,1251100000.0,33661799.3164,16162840000.0,0.0,0.0,0.0,7047791000.0,4047345000.0,1645081000.0,186800296.875,29235.0,2966359500.0,376693718.75,2417958500.0,2925145250.0,1017751125.0,860715500.0,1314097250.0,-359452625.0,-2111100.09766,-150079296.875,-206916093.75,1279207250.0,-356255000.0,-307339187.5,-302644812.5,-39993101.5625,0.0,9.0
0,300081,恒信东方,245271406.25,河北,24,20171221,20100520,530727890.625,1681010000.0,72697700.1953,2764986875.0,0.0,0.0,159.999996424,2221768000.0,1468602000.0,38410500.0,33610199.2188,34084.0,83010593.75,3589899.90234,1430845500.0,2135074500.0,284928500.0,161341500.0,103906906.25,98617500.0,80808296.875,-59154902.3438,834812125.0,98633703.125,88537804.6875,75617296.875,78687406.25,177074703.125,4.14900016785,9.0
0,300082,奥克股份,673920000.0,辽宁,19,20171028,20100520,680670000.0,1243600000.0,946285078.125,29926952500.0,0.0,0.0,0.0,6196952000.0,2955001500.0,2154681000.0,295459312.5,28650.0,2418009500.0,271336093.75,1718306250.0,2820327750.0,3899084000.0,3547006500.0,612215312.5,175187312.5,23527900.3906,246420000.0,-80546500.0,275184312.5,180029093.75,165477500.0,157958000.0,334413781.25,0.0,9.0
0,300083,劲胜智能,1190811875.0,广东,35,20180125,20100520,1432865625.0,1251100000.0,798089765.625,35393177500.0,0.0,0.0,289.999991655,11448112000.0,7288226000.0,1767567625.0,219553687.5,47930.0,5310121000.0,3686000.0,3651063000.0,5520519500.0,4667094000.0,3393214500.0,1206336500.0,493842875.0,4960899.90234,-9979200.19531,95816906.25,4017733750.0,488026500.0,417849687.5,418221593.75,398000593.75,3.85500001907,9.0
0,300084,海默科技,310159804.688,甘肃,5,20180109,20100520,384765703.125,1103010000.0,20940300.293,2082743593.75,0.0,0.0,0.0,2491053750.0,1070452750.0,152447500.0,72645000.0,26558.0,508189000.0,6214799.80469,1243866000.0,1799150125.0,249700703.125,168828406.25,285574500.0,-83500.0,0.0,27638201.1719,52194902.3438,184290093.75,599099.975586,2338000.0,2415899.90234,146261906.25,0.0,9.0
0,300085,银之杰,392434804.688,深圳,24,20171211,20100526,706640468.75,1687010000.0,503678593.75,6484878125.0,0.0,0.0,0.0,2247319500.0,1298835750.0,11712299.8047,57342500.0,55134.0,667329625.0,38936699.2188,374909406.25,1332510125.0,793396812.5,510111812.5,362298000.0,46724902.3438,-6634000.0,-141899203.125,147311000.0,156332687.5,46744500.0,39666500.0,26865601.5625,224732109.375,0.0,9.0
0,300086,康芝药业,437209492.188,海南,34,20171026,20100526,450000000.0,1281050000.0,328447304.688,3340505625.0,0.0,0.0,0.0,2154333000.0,1361088750.0,284726000.0,258207000.0,17660.0,193064390.625,70857796.875,1108960500.0,1841841250.0,333576281.25,195979609.375,71020695.3125,51712898.4375,26139199.2188,1436400.02441,164790093.75,118527195.312,53547000.0,40062199.2188,41224101.5625,240860796.875,0.0,9.0
0,300087,荃银高科,344904218.75,安徽,17,20171028,20100526,421708007.812,1001010000.0,-87943701.1719,2766621250.0,0.0,0.0,0.0,1557425125.0,1184907250.0,190208203.125,79123500.0,10922.0,698872437.5,180630296.875,136443000.0,643918000.0,277312875.0,168379000.0,35768402.3438,-40808300.7812,2573200.19531,127387000.0,17704699.2188,444358281.25,-37538101.5625,-37890500.0,-27678601.5625,71856398.4375,0.0,9.0
0,300088,长信科技,2256773906.25,安徽,35,20171025,20100526,2298879843.75,1251100000.0,2302263125.0,49287530000.0,0.0,0.0,0.0,7627265500.0,3083980500.0,2244553000.0,146812203.125,88089.0,2989832250.0,30877900.3906,224793593.75,4257157000.0,8765332000.0,7957061000.0,1122259625.0,543791125.0,28415099.6094,614954250.0,297965000.0,628807125.0,547067000.0,459949625.0,457457312.5,1594799250.0,0.0,9.0
0,300089,文化长城,267577304.688,广东,40,20171101,20100625,434800195.312,1261250000.0,1094711328.12,3350609687.5,0.0,0.0,0.0,2612048000.0,985736312.5,190579296.875,295485093.75,18000.0,242630187.5,296299.987793,1026574312.5,1798433500.0,371019000.0,190744000.0,308816406.25,60307203.125,1187599.97559,2173899.90234,-80113703.125,100355398.438,63101898.4375,49914199.2188,49936097.6562,306103406.25,0.0,9.0
0,300090,盛运环保,877170625.0,安徽,39,20171027,20100625,1319952968.75,2099010000.0,1650692500.0,11663555000.0,0.0,0.0,0.0,11788569000.0,5033445000.0,708263250.0,1205106750.0,28346.0,2674167500.0,60790601.5625,2170177750.0,5220816500.0,1232678625.0,857040687.5,942153812.5,8113599.60938,19729900.3906,-424551812.5,-970634625.0,1119753500.0,19353500.0,5357199.70703,3720100.09766,1388726250.0,0.0,9.0
0,300091,金通灵,360210390.625,江苏,26,20171027,20100625,555598906.25,1271200000.0,501985117.188,6977721875.0,0.0,0.0,189.999997616,3583790000.0,2606300500.0,697827250.0,116808796.875,6902.0,1984823500.0,8111500.0,521759312.5,1406958750.0,1075943500.0,803105312.5,776950312.5,111153703.125,-552099.975586,-161097500.0,365610375.0,983681187.5,112551796.875,95088703.125,100440195.312,300123687.5,0.0,9.0
0,300092,科新机电,167007890.625,四川,26,20171222,20100708,237514199.219,1273500000.0,134344599.609,2519320000.0,0.0,0.0,0.0,748030312.5,519098187.5,202032312.5,16284399.4141,18918.0,216031593.75,0.0,267364093.75,526793875.0,205189390.625,164033500.0,254254500.0,3753399.90234,830400.024414,-67313398.4375,-33919898.4375,158622687.5,4293900.39062,5065000.0,5065000.0,59633902.3438,0.0,9.0
0,300093,金刚玻璃,215234609.375,广东,48,20171027,20100708,216000000.0,1261200000.0,5278400.26855,2348354062.5,0.0,0.0,0.0,1573851875.0,1033713812.5,455503593.75,32050800.7812,17350.0,590338250.0,-51399.9977112,386833000.0,889216562.5,335845781.25,218538812.5,234390390.625,16815099.6094,0.0,1763000.0,66449601.5625,259013000.0,17072599.6094,13805899.4141,13816000.0,237021000.0,0.0,9.0
0,300094,国联水产,745670937.5,广东,17,20171031,20100708,783845625.0,1007050000.0,628926015.625,18531872500.0,0.0,0.0,0.0,3759072750.0,3106356000.0,327942375.0,39773796.875,26116.0,1240178250.0,0.0,591438625.0,1910694000.0,3014452000.0,2624707500.0,778984625.0,119814804.688,-1100.00002384,-357343281.25,157899500.0,1731202500.0,119991796.875,112239695.312,112239695.312,492621812.5,0.0,9.0
0,300095,华伍股份,227865000.0,江西,26,20171026,20100728,378554804.688,1271150000.0,357380898.438,4196977812.5,0.0,0.0,0.0,2462685250.0,1240886125.0,332548500.0,98065500.0,14917.0,697750937.5,93543898.4375,576326625.0,1276680750.0,441595687.5,290898187.5,396523093.75,44152203.125,24823300.7812,-44011203.125,-188488109.375,303106906.25,51198597.6562,45505800.7812,40139398.4375,289974312.5,0.0,9.0
0,300096,易联众,385741992.188,福建,24,20171027,20100728,430000000.0,1687010000.0,-96911601.5625,2815019375.0,0.0,0.0,0.0,1836006875.0,1168127625.0,87290093.75,26436898.4375,25014.0,829927250.0,41400199.2188,32770500.0,656925062.5,311830500.0,162721109.375,689941125.0,-62388000.0,-7675600.09766,-170391406.25,-115973500.0,127697804.688,-62201500.0,-51885601.5625,-52530398.4375,176234703.125,0.0,9.0
0,300097,智云股份,154448203.125,辽宁,51,20171028,20100728,288549707.031,1278010000.0,464313085.938,3065529687.5,0.0,0.0,600.000023842,2698584000.0,1614557375.0,109350796.875,49740898.4375,13098.0,615262000.0,1804100.09766,1268914250.0,1979740500.0,689604687.5,332812375.0,621274125.0,198701187.5,0.0,-43669101.5625,326332687.5,426859812.5,198717406.25,164220796.875,165316000.0,405294500.0,0.0,9.0
0,300098,高新兴,591983085.938,广东,24,20180104,20100728,1175218671.88,1681010000.0,2005329687.5,9311565625.0,0.0,0.0,270.000010729,5689557500.0,2984252000.0,112518500.0,44252500.0,40667.0,1410704000.0,60354601.5625,2314292000.0,4060448500.0,1357314250.0,845792812.5,909328625.0,305271906.25,-2570000.0,-18410300.7812,116666000.0,389013187.5,319342687.5,277365000.0,290591906.25,835325750.0,3.67100000381,9.0
0,300099,精准信息,392261992.188,山东,51,20180118,20100806,669279218.75,1278050000.0,-46752700.1953,871263125.0,0.0,0.0,39.9999991059,1755979500.0,837563687.5,205871500.0,83125796.875,30851.0,91816703.125,48651500.0,749127125.0,1612804000.0,160097500.0,69902406.25,265425906.25,26633601.5625,2062199.95117,47318597.6562,-3404299.80469,107530898.438,26490900.3906,22436898.4375,23366101.5625,164875906.25,2.44199991226,9.0
0,300100,双林股份,386461015.625,浙江,7,20171225,20100806,400769296.875,1703350000.0,2432762812.5,22111575000.0,0.0,0.0,560.000002384,6504497000.0,3109572000.0,1402903500.0,406049000.0,25294.0,3098430000.0,104389804.688,1054649000.0,2747002500.0,2982887500.0,2257168500.0,851291312.5,296766406.25,-10904699.2188,248632000.0,45240601.5625,839687250.0,299450093.75,253226890.625,223909812.5,1129946000.0,6.90299987793,9.0
0,300101,振芯科技,549460781.25,四川,24,20171027,20100806,556000000.0,1681010000.0,654383398.438,3795905000.0,0.0,0.0,0.0,1177751750.0,858754750.0,79406804.6875,140612687.5,58607.0,178881187.5,86760703.125,47574500.0,858821312.5,268840906.25,113966796.875,388704625.0,40986500.0,-798300.048828,-99026000.0,-96546296.875,253596000.0,42696203.125,34909000.0,24122599.6094,232953406.25,0.0,9.0
0,300102,乾照光电,682487031.25,福建,35,20171219,20100812,716403281.25,1251100000.0,224857207.031,8417863750.0,0.0,0.0,219.999998808,3645046250.0,2045323750.0,1342957375.0,42033300.7812,40000.0,792597125.0,0.0,1503216875.0,2651624750.0,871697125.0,554499812.5,584045500.0,152675093.75,3126799.80469,257639000.0,201114812.5,248206000.0,190437203.125,158322796.875,158322796.875,397080312.5,3.76399993896,9.0
0,300103,达刚路机,167546992.188,陕西,26,20171030,20100812,211734003.906,1273500000.0,205673203.125,1675362187.5,0.0,0.0,0.0,1010778625.0,862091125.0,113883703.125,12635300.7812,17404.0,132108796.875,0.0,319244000.0,873369687.5,230482109.375,168640187.5,118583398.438,34449800.7812,6727800.29297,-12139300.7812,-328134218.75,83612000.0,35301203.125,29435099.6094,29435099.6094,297073687.5,0.0,9.0
0,300104,乐视网,2544877343.75,北京,24,20171028,20100812,3989440312.5,1687050000.0,4929898125.0,1.677383e+11,0.0,0.0,0.0,32288062000.0,14105436000.0,1040742812.5,8600096000.0,185875.0,12652160000.0,2392307000.0,8204962000.0,12483336000.0,6094642000.0,7081314500.0,9739918000.0,-2860726250.0,318860906.25,-2814650500.0,-708615500.0,1230734500.0,-2858852000.0,-2282291750.0,-1651608000.0,-1890899.90234,0.0,9.0
0,300105,龙源技术,513216015.625,山东,51,20171027,20100820,513216015.625,1278050000.0,-541001796.875,3023710625.0,0.0,0.0,0.0,2375036250.0,1362290125.0,167447500.0,49786402.3438,31388.0,435687687.5,3991799.80469,677108125.0,1919341250.0,379080312.5,291320812.5,562036312.5,-1370200.07324,13410400.3906,-98084296.875,-841713437.5,252616187.5,797000.0,214799.987793,2202199.95117,619493812.5,0.0,9.0
0,300106,西部牧业,210298808.594,新疆,17,20171028,20100820,211332304.688,1005990000.0,-577265507.812,5014360625.0,0.0,0.0,0.0,2794189500.0,1342750500.0,685351312.5,92336906.25,16000.0,1282013125.0,104273898.438,620714125.0,905350312.5,537203000.0,488522625.0,126747406.25,-82971796.875,-206600.006104,14601400.3906,-127483601.562,654169125.0,-77654500.0,-84344406.25,-80352593.75,51504101.5625,0.0,9.0
0,300107,建新股份,327374394.531,河北,19,20171201,20100820,546728515.625,1243500000.0,167186503.906,2490393750.0,0.0,0.0,59.9999986589,1023881562.5,564961625.0,418731000.0,8248099.60938,39872.0,91167804.6875,0.0,169868000.0,928393812.5,365655781.25,267108093.75,74523796.875,43827699.2188,5195800.29297,42521800.7812,-41076699.2188,69256000.0,40117000.0,34336398.4375,34336398.4375,189312406.25,1.7009999752,9.0
0,300108,吉药控股,422641601.562,吉林,34,20171123,20100825,666014687.5,1281100000.0,1068436796.88,5232954375.0,0.0,0.0,159.999996424,2747369750.0,1195796500.0,793141125.0,176923000.0,13532.0,208203296.875,27195000.0,699184375.0,1850705125.0,526293625.0,345612187.5,451935781.25,85186296.875,0.0,62939101.5625,-14653900.3906,387131500.0,127959000.0,102532593.75,100601101.562,462035906.25,2.91000008583,9.0
0,300109,新开源,84556699.2188,河南,19,20171208,20100825,169732304.688,1243500000.0,640116210.938,2943047500.0,0.0,0.0,0.0,1563495625.0,593034250.0,338625187.5,68927203.125,14052.0,263136312.5,930299.987793,845857125.0,1284325750.0,348277000.0,180693296.875,119952406.25,85564500.0,-953599.975586,41511097.6562,74965000.0,105176000.0,88090796.875,75466000.0,75269398.4375,244627500.0,0.0,9.0
0,300110,华仁药业,983684218.75,山东,34,20171019,20100825,986105234.375,1281010000.0,140477695.312,9090180625.0,0.0,0.0,0.0,2832671000.0,1194255000.0,1232108625.0,114312593.75,20360.0,1092497250.0,62624398.4375,47888101.5625,1477969000.0,914205000.0,426114218.75,625675125.0,37213101.5625,0.0,165909000.0,132946906.25,185427109.375,32576699.2188,24554800.7812,23159099.6094,389251906.25,0.0,9.0
0,300111,向日葵,1116798515.62,浙江,35,20171030,20100827,1119800000.0,1251100000.0,498501992.188,11212295000.0,0.0,0.0,0.0,2904298500.0,1359822250.0,1374301500.0,113288000.0,118693.0,1302183625.0,-1622400.02441,213579609.375,1303982625.0,966327125.0,833708125.0,325691406.25,10076700.1953,-3098399.90234,10439599.6094,73381804.6875,392671500.0,14856299.8047,11825000.0,13517000.0,-90448203.125,0.0,9.0
0,300112,万讯自控,174489902.344,深圳,51,20180115,20100827,285777109.375,1278010000.0,197715605.469,2918069375.0,0.0,0.0,170.000001788,1005138000.0,467230781.25,203018812.5,51019800.7812,17737.0,198233593.75,28158601.5625,304056093.75,755939500.0,372440000.0,177167000.0,170347500.0,54053703.125,271600.006104,49887300.7812,5533200.19531,105064500.0,56309800.7812,45855000.0,44022796.875,176925296.875,2.88100004196,9.0
0,300113,顺网科技,462093593.75,浙江,24,20171031,20100827,693370937.5,1687990000.0,3959810625.0,11997266250.0,0.0,0.0,540.000021458,3851674750.0,1818492625.0,71002101.5625,31018300.7812,44264.0,681200625.0,171854812.5,688725625.0,2949518000.0,1192232125.0,289804812.5,244608000.0,491905593.75,15926500.0,390046906.25,267584093.75,64927898.4375,501242375.0,453807687.5,370900125.0,1261803250.0,0.0,9.0
0,300114,中航电测,590760507.812,陕西,35,20171211,20100827,590760507.812,1251100000.0,849343593.75,7480690625.0,0.0,0.0,0.0,2123022750.0,1451056000.0,440629406.25,74826500.0,14288.0,570028062.5,106877000.0,194777687.5,1422697250.0,901883812.5,583597812.5,473478406.25,132884406.25,6554099.60938,-4652699.70703,-63295898.4375,338760500.0,136984812.5,120122500.0,103063500.0,490584875.0,0.0,9.0
0,300115,长盈精密,898369062.5,深圳,35,20180110,20100902,903149765.625,1251100000.0,4881280625.0,41661555000.0,0.0,0.0,0.0,9747642000.0,5362089500.0,2685572250.0,193729812.5,14595.0,4663653000.0,189718406.25,1272954250.0,4405290000.0,5954933000.0,4464644500.0,1302809750.0,606738000.0,-1533800.04883,206054703.125,637060125.0,2383279000.0,604434312.5,544195750.0,540002375.0,2073950625.0,4.84700012207,9.0
0,300116,坚瑞沃能,1282722109.38,陕西,26,20180119,20100902,2432524531.25,1273100000.0,843373515.625,11548202500.0,0.0,0.0,0.0,31738056000.0,21105584000.0,2646187750.0,418845500.0,48946.0,19400252000.0,22519900.3906,4893468000.0,8580744000.0,8607840000.0,5990622000.0,9931437000.0,839339625.0,-5992899.90234,-2640780000.0,-587549812.5,5641377000.0,870416875.0,754616187.5,751595000.0,1247663625.0,0.0,9.0
0,300117,嘉寓股份,714285000.0,北京,21,20171026,20100902,716760000.0,1405010000.0,493644492.188,12960892500.0,0.0,0.0,0.0,5514473000.0,4749186000.0,419099312.5,144539500.0,39384.0,3473363500.0,39799000.0,149121390.625,1480854875.0,1938800625.0,1604103500.0,1000620250.0,124618203.125,0.0,-294351093.75,-59263796.875,2843675000.0,96361796.875,77196000.0,73014796.875,561241812.5,0.0,9.0
0,300118,东方日升,496545507.812,浙江,35,20171228,20100902,904617031.25,1251100000.0,5204692187.5,41759972500.0,0.0,0.0,529.99997139,16227616000.0,11045044000.0,3521130250.0,155895000.0,37775.0,7494476000.0,174734703.125,5096436000.0,7260265500.0,7476122000.0,6106771000.0,2847363750.0,539651125.0,10561099.6094,-296368500.0,2350980500.0,1472271750.0,539085750.0,470695906.25,431185187.5,1148794750.0,0.0,9.0
0,300119,瑞普生物,204743593.75,天津,34,20171026,20100917,404493515.625,1285010000.0,991327031.25,7059819375.0,0.0,0.0,0.0,2924057000.0,1338229000.0,831518625.0,230978109.375,14051.0,658121750.0,224387796.875,948135625.0,1949534000.0,744424062.5,344051906.25,411348000.0,115771101.562,11856299.8047,35367101.5625,110675796.875,220854000.0,131399000.0,114484906.25,102424500.0,534564312.5,0.0,9.0
0,300120,经纬电材,151109296.875,天津,43,20171113,20100917,294531796.875,1276100000.0,87768398.4375,4765473750.0,0.0,0.0,79.9999982119,841798687.5,435312875.0,363381000.0,28345500.0,12384.0,120083296.875,79496203.125,304867000.0,619973500.0,462430781.25,397817312.5,207165500.0,21946699.2188,2498500.0,-39771800.7812,17096099.6094,83128703.125,21609199.2188,18298101.5625,17112199.2188,77717000.0,3.03099989891,9.0
0,300121,阳谷华泰,272703398.438,山东,19,20171028,20100917,289220000.0,1243010000.0,1198154531.25,8960040000.0,0.0,0.0,449.999988079,1541438500.0,932999250.0,418789312.5,76076601.5625,10329.0,441765687.5,0.0,149995500.0,777234750.0,1143184250.0,811599000.0,434138000.0,152642203.125,0.0,25139199.2188,-82139406.25,126434695.312,156444906.25,127932898.438,127932898.438,343522000.0,2.97000002861,9.0
0,300122,智飞生物,869169062.5,重庆,34,20171023,20100928,1600000000.0,1285010000.0,67612597.6562,2732335312.5,0.0,0.0,0.0,3506353750.0,1811843125.0,643360562.5,204016796.875,16755.0,631361000.0,0.0,207964703.125,2790492000.0,769054687.5,92456000.0,543983250.0,325321187.5,0.0,109604695.312,59331000.0,340548906.25,331481906.25,285234718.75,285234718.75,899211562.5,0.0,9.0
0,300123,亚光科技,276580703.125,湖南,33,20180125,20100928,559794882.812,1275250000.0,96455703.125,4030431875.0,0.0,0.0,59.9999986589,6425021000.0,2238385250.0,846913187.5,416182375.0,16803.0,1398816875.0,50469000.0,3711869500.0,4512752000.0,429480312.5,311380906.25,945812187.5,18321000.0,0.0,-135878093.75,-130874601.562,737661500.0,26582500.0,19500500.0,18869300.7812,233338203.125,0.0,9.0
0,300124,汇川技术,1228739375.0,深圳,51,20180124,20100928,1665111875.0,1278010000.0,6885853125.0,24532397500.0,0.0,0.0,439.999997616,8741156000.0,6935085000.0,677389062.5,297750593.75,26334.0,3225373750.0,296269718.75,1378591500.0,5088589500.0,3129624500.0,1712751500.0,1310794250.0,776625000.0,51025000.0,304205812.5,-734906125.0,1133549500.0,822236562.5,745341812.5,723196812.5,2206731500.0,0.0,9.0
0,300125,易世达,90297500.0,辽宁,43,20171017,20101013,118000000.0,1276100000.0,-283655800.781,743085000.0,0.0,0.0,0.0,1670573750.0,771437500.0,563544500.0,141894500.0,5028.0,176773406.25,28429000.0,811233250.0,1034874312.5,86353796.875,51313000.0,116445796.875,1144500.0,7119399.90234,1985500.0,15582199.2188,128067406.25,2294299.80469,1295500.0,1410300.04883,81194000.0,0.0,9.0
0,300126,锐奇股份,210375097.656,上海,26,20171028,20101013,305408808.594,1276150000.0,110705498.047,4487587812.5,0.0,0.0,0.0,1267296125.0,872087750.0,182801406.25,50478300.7812,19217.0,223133406.25,-1322800.04883,475115500.0,1036564625.0,405811406.25,333907187.5,183283500.0,-588400.024414,5884000.0,33038601.5625,-9217599.60938,159741703.125,453000.0,1849600.09766,1849900.02441,202421000.0,0.0,9.0
0,300127,银河磁体,227114902.344,四川,35,20171026,20101013,323146406.25,1251100000.0,837420000.0,3003183125.0,0.0,0.0,0.0,1232316750.0,1032135937.5,172873593.75,21375701.1719,24798.0,52991203.125,6461599.60938,496202687.5,1168912000.0,374603500.0,228144609.375,137413203.125,112083703.125,12815500.0,28556000.0,-105991000.0,121018398.438,175427500.0,149122203.125,148224093.75,245084812.5,0.0,9.0
0,300128,锦富技术,819782031.25,江苏,35,20180105,20101013,841627265.625,1251100000.0,13958699.9512,19410140000.0,0.0,0.0,0.0,3681889500.0,2161380250.0,438568093.75,56590000.0,25966.0,1423362500.0,128587593.75,660856875.0,2002291500.0,2067321500.0,1814913750.0,789020750.0,21230300.7812,-236600.006104,-88004500.0,-118337804.688,447008187.5,49355601.5625,39327601.5625,33154300.7812,471176000.0,0.0,9.0
0,300129,泰胜风能,490762617.188,上海,43,20171026,20101019,727087187.5,1276400000.0,1590189375.0,8487055625.0,0.0,0.0,0.0,3233145000.0,2148677500.0,627846125.0,260787312.5,44681.0,948631750.0,402500.0,705386125.0,2258487000.0,1251236125.0,931209500.0,886000687.5,153832093.75,6072199.70703,-19440000.0,-84538398.4375,479249093.75,178079093.75,153472906.25,153488093.75,799370500.0,0.0,9.0
0,300130,新国都,157154697.266,深圳,24,20171026,20101019,265158300.781,1683010000.0,787456171.875,7203878750.0,0.0,0.0,180.000007153,3132587000.0,1472978750.0,392225500.0,59269101.5625,17434.0,639910562.5,21969398.4375,1132640500.0,1983177625.0,749032125.0,452219000.0,374594812.5,47329199.2188,-4805700.19531,-89876906.25,118947406.25,254131500.0,50363703.125,47644398.4375,47235800.7812,559641625.0,7.48000001907,9.0
0,300131,英唐智控,627814687.5,深圳,35,20171024,20101019,1069526406.25,1251150000.0,1464168906.25,29210452500.0,0.0,0.0,0.0,4962358500.0,3817996250.0,12252700.1953,53976097.6562,43458.0,2880203000.0,154476000.0,520916093.75,1867273625.0,5767827500.0,5353304500.0,1771030000.0,169457796.875,632900.024414,-268098406.25,-123296203.125,999103125.0,171307890.625,137664812.5,124341398.438,229349203.125,0.0,9.0
0,300132,青松股份,289837109.375,福建,19,20171027,20101026,385920000.0,1243500000.0,224443300.781,4075041250.0,0.0,0.0,0.0,808244000.0,429170375.0,287111687.5,28655800.7812,15000.0,93603601.5625,0.0,82416101.5625,706595312.5,576114812.5,415848500.0,104576601.562,91023000.0,0.0,11776000.0,12625200.1953,194471406.25,83424000.0,72503898.4375,72503898.4375,213561796.875,0.0,9.0
0,300133,华策影视,1219982265.62,浙江,18,20180111,20101026,1769704218.75,2110050000.0,2801699375.0,23550297500.0,0.0,0.0,180.000007153,11919379000.0,8672454000.0,30689298.8281,3258500.0,41118.0,4660695500.0,119971203.125,2950296500.0,6640165500.0,2497323500.0,1820405125.0,3027063750.0,354955125.0,43110898.4375,-488303718.75,-526633000.0,3686933500.0,393063593.75,302911312.5,307981312.5,2041701875.0,0.0,9.0
0,300134,大富科技,712414921.875,深圳,24,20171031,20101026,767497968.75,1681010000.0,478226718.75,17139361250.0,0.0,0.0,0.0,7200699500.0,4360059500.0,1329022250.0,393014687.5,58055.0,1589421250.0,30708300.7812,4846518500.0,5468807500.0,1305660750.0,1149251500.0,513707812.5,-440468906.25,-31118701.1719,99240398.4375,330269406.25,424027625.0,-425011906.25,-372764093.75,-366455312.5,-249861000.0,0.0,9.0
